Base,ClimateID, WeatherID,jday,date,Hour,Srad,temperature,rain,wind,RH,CO2
BARC,BARC,FSP,134,05/14/2005,10,2.4858,19.6,0,3.09,81.6,379
BARC,BARC,FSP,134,05/14/2005,11,2.8989,21.2,0,2.94,78.8,379
BARC,BARC,FSP,134,05/14/2005,12,2.8953,22.6,0,2.62,76.5,379
BARC,BARC,FSP,134,05/14/2005,13,3.1536,23.9,0,2.37,75.9,379
BARC,BARC,FSP,134,05/14/2005,14,2.8161,25.2,0,3.12,71.9,379
BARC,BARC,FSP,134,05/14/2005,15,2.4984,26.6,0,3.36,69.1,379
BARC,BARC,FSP,134,05/14/2005,16,1.2834,26.9,0,2.87,70.7,379
BARC,BARC,FSP,134,05/14/2005,17,0.1332,25.3,0,2.09,76.7,379
BARC,BARC,FSP,134,05/14/2005,18,0.0225,20.3,0.51,1.87,94.2,379
BARC,BARC,FSP,134,05/14/2005,19,0.0198,19.2,0.25,1.37,102,379
BARC,BARC,FSP,134,05/14/2005,20,0,18.9,2.54,1.95,102,379
BARC,BARC,FSP,134,05/14/2005,21,0,18,0,0.82,103,379
BARC,BARC,FSP,134,05/14/2005,22,0,17.7,0,0.16,104,379
BARC,BARC,FSP,134,05/14/2005,23,0,17.8,0,0.84,104,379
BARC,BARC,FSP,135,05/15/2005,0,0,17.2,0,0.005,103.75,379
BARC,BARC,FSP,135,05/15/2005,1,0.0009,17.1,0,0.7,105,379
BARC,BARC,FSP,135,05/15/2005,2,0.0018,16.9,0,0.26,104,379
BARC,BARC,FSP,135,05/15/2005,3,0.0018,16.5,0,0.026,104.875,379
BARC,BARC,FSP,135,05/15/2005,4,0.0036,16.8,0,0.013,105,379
BARC,BARC,FSP,135,05/15/2005,5,0.0081,17.1875,0,0.59,105,379
BARC,BARC,FSP,135,05/15/2005,6,0.1359,17.2,0,0.49,105,379
BARC,BARC,FSP,135,05/15/2005,7,0.5373,18.1,0,0.34,103,379
BARC,BARC,FSP,135,05/15/2005,8,0.9837,19.6,0,2.31,94.6,379
BARC,BARC,FSP,135,05/15/2005,9,1.2888,19.9,0,3.98,85.4,379
BARC,BARC,FSP,135,05/15/2005,10,0.7155,19.4,0,3.64,73.2,379
BARC,BARC,FSP,135,05/15/2005,11,1.2258,19,0,3.36,66.8,379
BARC,BARC,FSP,135,05/15/2005,12,1.3707,19.9,0,3.02,60.8,379
BARC,BARC,FSP,135,05/15/2005,13,1.9521,21,0,1.64,58.6,379
BARC,BARC,FSP,135,05/15/2005,14,1.3104,21.3,0,0.59,58.5,379
BARC,BARC,FSP,135,05/15/2005,15,2.1069,21.6,0,1.2,60.1,379
BARC,BARC,FSP,135,05/15/2005,16,1.7019,22,0,1.58,58.7,379
BARC,BARC,FSP,135,05/15/2005,17,0.7515,20.9,0,1.81,69.2,379
BARC,BARC,FSP,135,05/15/2005,18,0.2331,19.6,0,1.86,76.5,379
BARC,BARC,FSP,135,05/15/2005,19,0.0828,18.8,0,2.16,82.8,379
BARC,BARC,FSP,135,05/15/2005,20,0.0135,17.9,0,0.89,91.125,379
BARC,BARC,FSP,135,05/15/2005,21,0,17.3,0,0.61,95.7,379
BARC,BARC,FSP,135,05/15/2005,22,0,17,0,0.74,98.9,379
BARC,BARC,FSP,135,05/15/2005,23,0,17.3,0,1.66,101,379
BARC,BARC,FSP,136,05/16/2005,0,0,17.6,0,1.45,99.8,379
BARC,BARC,FSP,136,05/16/2005,1,0,16.9,0,1.17,92.3,379
BARC,BARC,FSP,136,05/16/2005,2,0,15.7,0,0.8,95,379
BARC,BARC,FSP,136,05/16/2005,3,0,15.8,0,2.34,85.3,379
BARC,BARC,FSP,136,05/16/2005,4,0,14.9,0,2.88,77.7,379
BARC,BARC,FSP,136,05/16/2005,5,0.009,13.4,0,2.39,80.3,379
BARC,BARC,FSP,136,05/16/2005,6,0.2457,13.1,0,2.22,82,379
BARC,BARC,FSP,136,05/16/2005,7,0.7578,13.8125,0,2.99,79.1,379
BARC,BARC,FSP,136,05/16/2005,8,1.5543,15.6,0,3.23,70,379
BARC,BARC,FSP,136,05/16/2005,9,2.2185,16.8,0,3.5,61.7,379
BARC,BARC,FSP,136,05/16/2005,10,2.7405,17.8,0,4.1,56.1,379
BARC,BARC,FSP,136,05/16/2005,11,2.5479,18.125,0,4.1,54,379
BARC,BARC,FSP,136,05/16/2005,12,2.6964,18.4,0,4.38,55.8,379
BARC,BARC,FSP,136,05/16/2005,13,3.0285,18.5,0,4.17,54.75,379
BARC,BARC,FSP,136,05/16/2005,14,2.79,18.9,0,4.03,53.3125,379
BARC,BARC,FSP,136,05/16/2005,15,1.5129,18.4,0,3.5,53.1875,379
BARC,BARC,FSP,136,05/16/2005,16,1.7505,18.6,0,3.5,52.7,379
BARC,BARC,FSP,136,05/16/2005,17,0.8019,17.8,0,2.58,56.9,379
BARC,BARC,FSP,136,05/16/2005,18,0.6903,18,0,2.46,54.8,379
BARC,BARC,FSP,136,05/16/2005,19,0.153,16.8,0,1.05,61.9,379
BARC,BARC,FSP,136,05/16/2005,20,0.0063,13.9,0,0.047,80.1,379
BARC,BARC,FSP,136,05/16/2005,21,0,12,0,0,88,379
BARC,BARC,FSP,136,05/16/2005,22,0,11.6,0,0,95.1,379
BARC,BARC,FSP,136,05/16/2005,23,0,13.3,0,1.43,74.2,379
BARC,BARC,FSP,137,05/17/2005,0,0,13.1,0,1.52,70.4,379
BARC,BARC,FSP,137,05/17/2005,1,0,12.7,0,1.89,69.3,379
BARC,BARC,FSP,137,05/17/2005,2,0,12.9,0,2.34,67,379
BARC,BARC,FSP,137,05/17/2005,3,0,11.9,0,1.06,69.8125,379
BARC,BARC,FSP,137,05/17/2005,4,0,9.75,0,0.16,82.1,379
BARC,BARC,FSP,137,05/17/2005,5,0.0108,7.66,0,0,93.2,379
BARC,BARC,FSP,137,05/17/2005,6,0.2043,8.62,0,0.17,93,379
BARC,BARC,FSP,137,05/17/2005,7,0.6219,11.8,0,1.37,81.6,379
BARC,BARC,FSP,137,05/17/2005,8,0.8307,13.2,0,2.39,70.1,379
BARC,BARC,FSP,137,05/17/2005,9,1.593,14.8,0,1.68,63.8,379
BARC,BARC,FSP,137,05/17/2005,10,2.7576,16.3,0,1.68,56.2,379
BARC,BARC,FSP,137,05/17/2005,11,2.4543,16.9,0,1.41,55,379
BARC,BARC,FSP,137,05/17/2005,12,2.925,17.7,0,1.2,55.1,379
BARC,BARC,FSP,137,05/17/2005,13,3.3066,18.4,0,2.15,54.7,379
BARC,BARC,FSP,137,05/17/2005,14,2.7045,19.1,0,1.93,53,379
BARC,BARC,FSP,137,05/17/2005,15,2.304,19.3,0,2.17,54.5,379
BARC,BARC,FSP,137,05/17/2005,16,1.449,19.4,0,2.17,54.2,379
BARC,BARC,FSP,137,05/17/2005,17,1.512,19.5,0,2.67,52.7,379
BARC,BARC,FSP,137,05/17/2005,18,0.7245,19.1,0,1.75,54.1,379
BARC,BARC,FSP,137,05/17/2005,19,0.2142,18.3,0,0.89,56.5,379
BARC,BARC,FSP,137,05/17/2005,20,0.0054,15,0,0.13,74.4,379
BARC,BARC,FSP,137,05/17/2005,21,0,12.5,0,0.026,87,379
BARC,BARC,FSP,137,05/17/2005,22,0,10.9,0,0,94.5,379
BARC,BARC,FSP,137,05/17/2005,23,0,9.61,0,0,100,379
BARC,BARC,FSP,138,05/18/2005,0,0,8.74,0,0,102,379
BARC,BARC,FSP,138,05/18/2005,1,0,8.01,0,0.0077,103,379
BARC,BARC,FSP,138,05/18/2005,2,0,7.71,0,0.14,104,379
BARC,BARC,FSP,138,05/18/2005,3,0,7.54,0,0.026,104,379
BARC,BARC,FSP,138,05/18/2005,4,0,7.8,0,0.013,105,379
BARC,BARC,FSP,138,05/18/2005,5,0.0072,7.94,0,0,105,379
BARC,BARC,FSP,138,05/18/2005,6,0.135,8.59,0,0.026,105,379
BARC,BARC,FSP,138,05/18/2005,7,0.3411,10.8,0,0,104,379
BARC,BARC,FSP,138,05/18/2005,8,0.7947,13.8,0,0.049,100,379
BARC,BARC,FSP,138,05/18/2005,9,1.5606,17.3,0,0.42,80.6,379
BARC,BARC,FSP,138,05/18/2005,10,1.9674,19,0,0.63,73.1,379
BARC,BARC,FSP,138,05/18/2005,11,2.709,20.1,0,1.09,70.6,379
BARC,BARC,FSP,138,05/18/2005,12,2.2887,20.9,0,1.07,66.2,379
BARC,BARC,FSP,138,05/18/2005,13,2.5668,21.8,0,1.35,62.2,379
BARC,BARC,FSP,138,05/18/2005,14,2.3994,22.4,0,1.33,57.8,379
BARC,BARC,FSP,138,05/18/2005,15,1.9926,22.9,0,1.1,57.1,379
BARC,BARC,FSP,138,05/18/2005,16,1.1493,21.9,0,2.5,66.3,379
BARC,BARC,FSP,138,05/18/2005,17,0.9963,21.3,0,2.04,72,379
BARC,BARC,FSP,138,05/18/2005,18,0.675,20.9,0,2.28,72.6,379
BARC,BARC,FSP,138,05/18/2005,19,0.2007,19.2,0,2.21,78.5,379
BARC,BARC,FSP,138,05/18/2005,20,0.0045,16.8,0,0.85,85.2,379
BARC,BARC,FSP,138,05/18/2005,21,0,15.3,0,0.24,88.7,379
BARC,BARC,FSP,138,05/18/2005,22,0,13.9,0,0,93.5,379
BARC,BARC,FSP,138,05/18/2005,23,0,12.1,0,0.046,101,379
BARC,BARC,FSP,139,05/19/2005,0,0,11.3,0,0,103,379
BARC,BARC,FSP,139,05/19/2005,1,0,10.6,0,0,104,379
BARC,BARC,FSP,139,05/19/2005,2,0,9.89,0,0,104,379
BARC,BARC,FSP,139,05/19/2005,3,0,9.13,0,0.042,105,379
BARC,BARC,FSP,139,05/19/2005,4,0,8.69,0,0,105,379
BARC,BARC,FSP,139,05/19/2005,5,0.009,9.62,0,0.32,105,379
BARC,BARC,FSP,139,05/19/2005,6,0.2412,10.5,0,0.95,104,379
BARC,BARC,FSP,139,05/19/2005,7,0.6714,13.1,0,1.64,89.4,379
BARC,BARC,FSP,139,05/19/2005,8,1.179,15,0,2.49,86.8,379
BARC,BARC,FSP,139,05/19/2005,9,1.9179,17.3,0,2.84,75.3,379
BARC,BARC,FSP,139,05/19/2005,10,2.3373,18.8,0,3.24,67.5,379
BARC,BARC,FSP,139,05/19/2005,11,2.1591,19.4,0,3.36,66.8,379
BARC,BARC,FSP,139,05/19/2005,12,2.2392,20,0,3.19,68.7,379
BARC,BARC,FSP,139,05/19/2005,13,1.5507,20,0,2.85,72.625,379
BARC,BARC,FSP,139,05/19/2005,14,0.7641,19.4,0,2.67,77.2,379
BARC,BARC,FSP,139,05/19/2005,15,0.8343,19.4,0,2.45,79.5,379
BARC,BARC,FSP,139,05/19/2005,16,0.6093,19.4,0,2.14,80.1,379
BARC,BARC,FSP,139,05/19/2005,17,0.3879,19.3,0,2,81.25,379
BARC,BARC,FSP,139,05/19/2005,18,0.1422,18.8,0,1.9,84.4,379
BARC,BARC,FSP,139,05/19/2005,19,0.0405,18.2,0,3.14,81.6,379
BARC,BARC,FSP,139,05/19/2005,20,0.0009,17.4,0,2.67,80.5,379
BARC,BARC,FSP,139,05/19/2005,21,0,16.8,0,2.03,83.7,379
BARC,BARC,FSP,139,05/19/2005,22,0,16.2,0,1.91,86,379
BARC,BARC,FSP,139,05/19/2005,23,0,15.2,0.25,2.24,93.4,379
BARC,BARC,FSP,140,05/20/2005,0,0,13.7,1.27,2.06,102,379
BARC,BARC,FSP,140,05/20/2005,1,0,12.9,4.83,2.85,104,379
BARC,BARC,FSP,140,05/20/2005,2,0,12.2,4.83,3.13,104.375,379
BARC,BARC,FSP,140,05/20/2005,3,0,11.6,8.64,3.1,105,379
BARC,BARC,FSP,140,05/20/2005,4,0,11.6,1.27,3.08,105,379
BARC,BARC,FSP,140,05/20/2005,5,0.0009,11.6,1.02,2.59,105,379
BARC,BARC,FSP,140,05/20/2005,6,0.0207,11.4,0.76,3.23,105,379
BARC,BARC,FSP,140,05/20/2005,7,0.0477,11.3,2.29,4.06,105,379
BARC,BARC,FSP,140,05/20/2005,8,0.1134,11.4,4.83,4.66,105,379
BARC,BARC,FSP,140,05/20/2005,9,0.1467,11.3125,6.35,5.65,104,379
BARC,BARC,FSP,140,05/20/2005,10,0.2169,11,6.35,5.19,104,379
BARC,BARC,FSP,140,05/20/2005,11,0.2871,10.4,6.1,5.72,104,379
BARC,BARC,FSP,140,05/20/2005,12,0.3429,10.1,4.32,4.78,104,379
BARC,BARC,FSP,140,05/20/2005,13,0.4005,10.5,1.78,4.59,104,379
BARC,BARC,FSP,140,05/20/2005,14,0.9846,11.1,0.76,4.73,103,379
BARC,BARC,FSP,140,05/20/2005,15,0.6039,11.5,0,4.38,101,379
BARC,BARC,FSP,140,05/20/2005,16,0.4131,11.8,0,3.81,99.9,379
BARC,BARC,FSP,140,05/20/2005,17,0.3105,11.9,0,3.93,98.5,379
BARC,BARC,FSP,140,05/20/2005,18,0.1629,11.3,0,2.95,102,379
BARC,BARC,FSP,140,05/20/2005,19,0.0261,11,0,2.95,102,379
BARC,BARC,FSP,140,05/20/2005,20,0.0027,11,0,2.89,101,379
BARC,BARC,FSP,140,05/20/2005,21,0,10.9,0,2.48,99.8,379
BARC,BARC,FSP,140,05/20/2005,22,0,10.8,0,1.99,98.9,379
BARC,BARC,FSP,140,05/20/2005,23,0,9.625,0,1.86,101,379
BARC,BARC,FSP,141,05/21/2005,0,0,8.6,0,1.2,102.375,379
BARC,BARC,FSP,141,05/21/2005,1,0,7.54,0,0.089,103,379
BARC,BARC,FSP,141,05/21/2005,2,0,6.49,0,0,104,379
BARC,BARC,FSP,141,05/21/2005,3,0,5.47,0,0,104,379
BARC,BARC,FSP,141,05/21/2005,4,0,4.97,0,0,105,379
BARC,BARC,FSP,141,05/21/2005,5,0.0144,4.78,0,0,105,379
BARC,BARC,FSP,141,05/21/2005,6,0.2781,5.92,0,0,105,379
BARC,BARC,FSP,141,05/21/2005,7,0.7596,9.74,0,0.13,104,379
BARC,BARC,FSP,141,05/21/2005,8,1.3581,14.1,0,1.37,92,379
BARC,BARC,FSP,141,05/21/2005,9,2.1276,16.7,0,3.44,80.3,379
BARC,BARC,FSP,141,05/21/2005,10,2.6262,18.8,0,2.75,71.2,379
BARC,BARC,FSP,141,05/21/2005,11,2.9259,20,0,3.4,63.7,379
BARC,BARC,FSP,141,05/21/2005,12,2.0979,20.3,0,3.45,58.4,379
BARC,BARC,FSP,141,05/21/2005,13,2.484,20.8,0,3.24,53.2,379
BARC,BARC,FSP,141,05/21/2005,14,2.4795,21.6,0,2.95,47.7,379
BARC,BARC,FSP,141,05/21/2005,15,2.2464,21.7,0,3.91,45.8,379
BARC,BARC,FSP,141,05/21/2005,16,2.1159,22,0,4.59,40.8,379
BARC,BARC,FSP,141,05/21/2005,17,1.4985,22,0,4.08,42.7,379
BARC,BARC,FSP,141,05/21/2005,18,0.9,21.5,0,3.1,45.5,379
BARC,BARC,FSP,141,05/21/2005,19,0.1854,20,0,1.88,52.3,379
BARC,BARC,FSP,141,05/21/2005,20,0.0036,18.7,0,1.79,55.75,379
BARC,BARC,FSP,141,05/21/2005,21,0,17.2,0,1.22,63.2,379
BARC,BARC,FSP,141,05/21/2005,22,0,16.2,0,1.98,68.1,379
BARC,BARC,FSP,141,05/21/2005,23,0,15.6,0,2.96,71.5,379
BARC,BARC,FSP,142,05/22/2005,0,0,15.6,0,2.52,71.8,379
BARC,BARC,FSP,142,05/22/2005,1,0,14.8,0,0.83,78,379
BARC,BARC,FSP,142,05/22/2005,2,0,13.6,0,0.25,86.6,379
BARC,BARC,FSP,142,05/22/2005,3,0,13,0,0.54,91.3,379
BARC,BARC,FSP,142,05/22/2005,4,0,13.3,0,0.31,85.75,379
BARC,BARC,FSP,142,05/22/2005,5,0.0063,11,0,0,95.5,379
BARC,BARC,FSP,142,05/22/2005,6,0.1116,11,0,0.025,100,379
BARC,BARC,FSP,142,05/22/2005,7,0.4581,12.8,0,0.028,97.9,379
BARC,BARC,FSP,142,05/22/2005,8,1.3158,16.1,0,0.52,79.4,379
BARC,BARC,FSP,142,05/22/2005,9,1.9035,17.2,0,1.04,70.4,379
BARC,BARC,FSP,142,05/22/2005,10,2.3184,18.4,0,0.94,69.7,379
BARC,BARC,FSP,142,05/22/2005,11,2.6298,19.3,0,2.52,67.9,379
BARC,BARC,FSP,142,05/22/2005,12,2.2716,20.2,0,3.27,65,379
BARC,BARC,FSP,142,05/22/2005,13,2.1267,20.6,0,3.74,62.6,379
BARC,BARC,FSP,142,05/22/2005,14,2.2599,21.4,0,3.83,59.5,379
BARC,BARC,FSP,142,05/22/2005,15,1.9809,22.2,0,4.18,54.5,379
BARC,BARC,FSP,142,05/22/2005,16,0.6066,21.6,0,2.36,56.4,379
BARC,BARC,FSP,142,05/22/2005,17,0.3528,21.4,0,0.93,58.2,379
BARC,BARC,FSP,142,05/22/2005,18,0.2367,19.4,0,0.92,78.8,379
BARC,BARC,FSP,142,05/22/2005,19,0.0405,17.5,0,1.17,80.9,379
BARC,BARC,FSP,142,05/22/2005,20,0.0036,16.8,0,0.66,81.5,379
BARC,BARC,FSP,142,05/22/2005,21,0,15.5,0,0.005,93,379
BARC,BARC,FSP,142,05/22/2005,22,0,14.9,0,0.45,95.875,379
BARC,BARC,FSP,142,05/22/2005,23,0,15,0,0.12,93.8,379
BARC,BARC,FSP,143,05/23/2005,0,0,15.6,0,2.04,90.5,379
BARC,BARC,FSP,143,05/23/2005,1,0,15.2,0,1.12,88.8,379
BARC,BARC,FSP,143,05/23/2005,2,0,14.4,0,1.23,90.3,379
BARC,BARC,FSP,143,05/23/2005,3,0,13.9,0,1.83,87.9,379
BARC,BARC,FSP,143,05/23/2005,4,0,13.3,0,1.46,85.4,379
BARC,BARC,FSP,143,05/23/2005,5,0.0063,12.7,0,1.4,90.3,379
BARC,BARC,FSP,143,05/23/2005,6,0.1188,12.6,0,1.04,93.9,379
BARC,BARC,FSP,143,05/23/2005,7,0.5445,13.5,0,1.45,92.6,379
BARC,BARC,FSP,143,05/23/2005,8,0.5445,13.9,0,1.73,93.6,379
BARC,BARC,FSP,143,05/23/2005,9,0.7398,14.6,0,1.31,91.875,379
BARC,BARC,FSP,143,05/23/2005,10,1.7847,16.1,0,1.64,87.4,379
BARC,BARC,FSP,143,05/23/2005,11,2.3463,17.9,0,1.64,80.9,379
BARC,BARC,FSP,143,05/23/2005,12,2.3049,18.4,0,2.05,79.6,379
BARC,BARC,FSP,143,05/23/2005,13,2.691,18.8,0,3.24,79.4,379
BARC,BARC,FSP,143,05/23/2005,14,1.0872,18.1,0,2.24,80.3,379
BARC,BARC,FSP,143,05/23/2005,15,0.5337,17.3,0,2.07,84.1,379
BARC,BARC,FSP,143,05/23/2005,16,0.3807,16.4,0.25,1.19,91.7,379
BARC,BARC,FSP,143,05/23/2005,17,0.4725,15.7,0.25,1.54,98.9,379
BARC,BARC,FSP,143,05/23/2005,18,0.4563,16.2,0,0.85,96.1,379
BARC,BARC,FSP,143,05/23/2005,19,0.045,15.7,0,0.3,97.8,379
BARC,BARC,FSP,143,05/23/2005,20,0.0045,14.7,0,0,101,379
BARC,BARC,FSP,143,05/23/2005,21,0,14.4,0,0.17,103,379
BARC,BARC,FSP,143,05/23/2005,22,0,14.1,0,0.23,102.375,379
BARC,BARC,FSP,143,05/23/2005,23,0,14.1,0,0.74,103,379
BARC,BARC,FSP,144,05/24/2005,0,0,13.9,0,0.11,102,379
BARC,BARC,FSP,144,05/24/2005,1,0,13.7,0,0.29,102.75,379
BARC,BARC,FSP,144,05/24/2005,2,0,13.6,0,0.1,102,379
BARC,BARC,FSP,144,05/24/2005,3,0,13.3,0,0.61,102,379
BARC,BARC,FSP,144,05/24/2005,4,0,13.1,0,0.74,103,379
BARC,BARC,FSP,144,05/24/2005,5,0.0009,12.4,2.29,1.68,103.125,379
BARC,BARC,FSP,144,05/24/2005,6,0.0441,12,0.25,1.34,104,379
BARC,BARC,FSP,144,05/24/2005,7,0.1242,12.1,0,0.6,104,379
BARC,BARC,FSP,144,05/24/2005,8,0.1089,12.2,0.25,1.07,104,379
BARC,BARC,FSP,144,05/24/2005,9,0.1674,12.5,2.54,1.07,104,379
BARC,BARC,FSP,144,05/24/2005,10,0.3384,12.9,0.25,1.21,104,379
BARC,BARC,FSP,144,05/24/2005,11,0.1845,12.8,0,1.91,104,379
BARC,BARC,FSP,144,05/24/2005,12,0.2169,12.9375,0.25,0.49,103,379
BARC,BARC,FSP,144,05/24/2005,13,0.216,12.9,3.3,0.43,103,379
BARC,BARC,FSP,144,05/24/2005,14,0.4122,12.8,3.81,1.63,104,379
BARC,BARC,FSP,144,05/24/2005,15,0.2718,13,0.76,1.45,103,379
BARC,BARC,FSP,144,05/24/2005,16,0.3735,13.1,0.76,1.25,103,379
BARC,BARC,FSP,144,05/24/2005,17,0.3438,13.4,0.51,0.46,103,379
BARC,BARC,FSP,144,05/24/2005,18,0.1179,13.2,0.51,0.65,103,379
BARC,BARC,FSP,144,05/24/2005,19,0.0477,13,0.25,1.14,103,379
BARC,BARC,FSP,144,05/24/2005,20,0.0009,12.8,0,0.79,104,379
BARC,BARC,FSP,144,05/24/2005,21,0,12.6,0.25,0.82,104,379
BARC,BARC,FSP,144,05/24/2005,22,0,12.4,0,1.23,104,379
BARC,BARC,FSP,144,05/24/2005,23,0,12.2,0,1.48,103,379
BARC,BARC,FSP,145,05/25/2005,0,0,12,0,1.57,102,379
BARC,BARC,FSP,145,05/25/2005,1,0,11.5,0,2.66,101,379
BARC,BARC,FSP,145,05/25/2005,2,0,10.5,0,2.6,98.2,379
BARC,BARC,FSP,145,05/25/2005,3,0,10.2,0,2.11,96.4,379
BARC,BARC,FSP,145,05/25/2005,4,0,10.1,0,1.88,95.7,379
BARC,BARC,FSP,145,05/25/2005,5,0.0036,9.87,0,1.52,98.1,379
BARC,BARC,FSP,145,05/25/2005,6,0.342,10.3,0,1.84,97.8,379
BARC,BARC,FSP,145,05/25/2005,7,0.621,11.5625,0,2.96,92.2,379
BARC,BARC,FSP,145,05/25/2005,8,0.756,11.9,0,3.51,93.1,379
BARC,BARC,FSP,145,05/25/2005,9,0.9153,12.2,0,3.83,94.6,379
BARC,BARC,FSP,145,05/25/2005,10,1.2285,12.8,0,3.81,92.7,379
BARC,BARC,FSP,145,05/25/2005,11,0.9594,13.1,0,4.19,88.9,379
BARC,BARC,FSP,145,05/25/2005,12,0.7974,13.7,0,3.58,85.7,379
BARC,BARC,FSP,145,05/25/2005,13,0.5985,13.9375,0,3.25,84.7,379
BARC,BARC,FSP,145,05/25/2005,14,0.3789,14,0,3.54,84.6,379
BARC,BARC,FSP,145,05/25/2005,15,0.1368,13.8,0,2.35,86.875,379
BARC,BARC,FSP,145,05/25/2005,16,0.369,14.1,0,2.49,85.7,379
BARC,BARC,FSP,145,05/25/2005,17,0.3996,14.5,0,3.07,83.8,379
BARC,BARC,FSP,145,05/25/2005,18,0.2079,14.3,0,2.49,86.4,379
BARC,BARC,FSP,145,05/25/2005,19,0.1053,14,0,1.42,89.625,379
BARC,BARC,FSP,145,05/25/2005,20,0.0045,13.6,0,0.5,93.4,379
BARC,BARC,FSP,145,05/25/2005,21,0,13.3125,0,0.23,96.3,379
BARC,BARC,FSP,145,05/25/2005,22,0,12.8,0,0.041,98.8,379
BARC,BARC,FSP,145,05/25/2005,23,0,12.6,0,0.57,101,379
BARC,BARC,FSP,146,05/26/2005,0,0,12.7,0,1.27,99.25,379
BARC,BARC,FSP,146,05/26/2005,1,0,12.4,0,0.99,97.9,379
BARC,BARC,FSP,146,05/26/2005,2,0,11.3,0,0.77,99.6,379
BARC,BARC,FSP,146,05/26/2005,3,0,10.1,0,0.31,101.375,379
BARC,BARC,FSP,146,05/26/2005,4,0,9.17,0,0.06,103,379
BARC,BARC,FSP,146,05/26/2005,5,0.0108,8.64,0,0.1,104,379
BARC,BARC,FSP,146,05/26/2005,6,0.2889,10.5,0,0.32,103,379
BARC,BARC,FSP,146,05/26/2005,7,0.7668,14,0,1.15,88.4,379
BARC,BARC,FSP,146,05/26/2005,8,1.476,16.6,0,2.57,78.2,379
BARC,BARC,FSP,146,05/26/2005,9,1.9647,18.5,0,3.57,74.4,379
BARC,BARC,FSP,146,05/26/2005,10,2.2599,19.8,0,4.08,72.2,379
BARC,BARC,FSP,146,05/26/2005,11,1.9935,20.6,0,3.9,70.6,379
BARC,BARC,FSP,146,05/26/2005,12,2.0223,21.7,0,4.09,67.9,379
BARC,BARC,FSP,146,05/26/2005,13,2.5758,22.9,0,3.89,63.2,379
BARC,BARC,FSP,146,05/26/2005,14,1.8522,23.8,0,3.92,57.9,379
BARC,BARC,FSP,146,05/26/2005,15,1.2249,23.7,0,2.64,61,379
BARC,BARC,FSP,146,05/26/2005,16,1.9737,25.1,0,2.92,56.3125,379
BARC,BARC,FSP,146,05/26/2005,17,1.3671,25.5,0,2.85,55.2,379
BARC,BARC,FSP,146,05/26/2005,18,0.7038,25.3,0,3.73,52.7,379
BARC,BARC,FSP,146,05/26/2005,19,0.2826,24.1,0,2.6,57,379
BARC,BARC,FSP,146,05/26/2005,20,0.0171,22.8125,0,2.59,59.9,379
BARC,BARC,FSP,146,05/26/2005,21,0,21.5,0,2.52,63.8,379
BARC,BARC,FSP,146,05/26/2005,22,0,19.7,0,2.06,71.2,379
BARC,BARC,FSP,146,05/26/2005,23,0,19.3,0,2.19,71.2,379
BARC,BARC,FSP,147,05/27/2005,0,0,15.9,0,0.66,86.8,379
BARC,BARC,FSP,147,05/27/2005,1,0,13.6,0,0.18,94.9,379
BARC,BARC,FSP,147,05/27/2005,2,0,12.2,0,0.067,101.875,379
BARC,BARC,FSP,147,05/27/2005,3,0,10.9,0,0.22,104,379
BARC,BARC,FSP,147,05/27/2005,4,0,10.2,0,0.01,104,379
BARC,BARC,FSP,147,05/27/2005,5,0.0225,10.1,0,0,105,379
BARC,BARC,FSP,147,05/27/2005,6,0.324,11.3,0,0,105,379
BARC,BARC,FSP,147,05/27/2005,7,0.6705,14.7,0,0.41,103,379
BARC,BARC,FSP,147,05/27/2005,8,1.323,20.1,0,2.54,74.4,379
BARC,BARC,FSP,147,05/27/2005,9,1.9575,22.5,0,3.02,66.6,379
BARC,BARC,FSP,147,05/27/2005,10,2.3994,23.9,0,3.21,60.4,379
BARC,BARC,FSP,147,05/27/2005,11,2.7522,24.9,0,3.74,59.1,379
BARC,BARC,FSP,147,05/27/2005,12,2.1636,25.2,0,3.88,56.1,379
BARC,BARC,FSP,147,05/27/2005,13,2.7018,25.5,0,4.13,57.2,379
BARC,BARC,FSP,147,05/27/2005,14,2.5092,25.6,0,4.22,58.8,379
BARC,BARC,FSP,147,05/27/2005,15,1.5966,25.2,0,4.49,58.3,379
BARC,BARC,FSP,147,05/27/2005,16,1.5453,25.2,0,4.64,53.9,379
BARC,BARC,FSP,147,05/27/2005,17,1.3896,25.4,0,3.92,51.6,379
BARC,BARC,FSP,147,05/27/2005,18,0.855,25.2,0,3.94,46.3,379
BARC,BARC,FSP,147,05/27/2005,19,0.3123,23.8,0,2.14,47.1,379
BARC,BARC,FSP,147,05/27/2005,20,0.0099,19.9,0,0.45,63.3,379
BARC,BARC,FSP,147,05/27/2005,21,0,16.3,0,0,81.7,379
BARC,BARC,FSP,147,05/27/2005,22,0,14.6,0,0.0025,90.5,379
BARC,BARC,FSP,147,05/27/2005,23,0,13.1,0,0,97.2,379
BARC,BARC,FSP,148,05/28/2005,0,0,12.1,0,0,100,379
BARC,BARC,FSP,148,05/28/2005,1,0,11.4,0,0.039,102,379
BARC,BARC,FSP,148,05/28/2005,2,0,10.8,0,0.016,103,379
BARC,BARC,FSP,148,05/28/2005,3,0,10.2,0,0.12,104,379
BARC,BARC,FSP,148,05/28/2005,4,0,9.33,0,0.14,104.5,379
